city,hex,intersection_density,circuity,orientation_entropy,mean_street_length,greenspace_fragmentation,auc,rho_star,total_persistence
istanbul,881ec91091fffff,6.66648161710622,1.0714856620390834,3.45124848921663,46.693270054996134,153.83812909834944,11.727197893996534,0.2,29.012258232644967
istanbul,881ec91087fffff,5.815235532320761,1.0398730173925668,3.0875382355834637,54.56080821728321,821.5697992271121,8.971580076681672,0.3,14.554796854613269
istanbul,881ec91083fffff,5.2203619756195,1.046840606400399,3.4243784672138347,60.27201677158565,173.2430311056546,14.73855369188705,0.3,15.693631105169995
istanbul,881ec910a1fffff,6.328562280676879,1.0526807570674996,3.5406709004735673,49.0654012177235,831.7658308714643,10.328589137217657,0.2,15.719891155350178
istanbul,881ec91193fffff,7.295570943436831,1.0401223616408446,3.1582416103372597,41.61693516560215,316.11322272552576,8.311029346534765,0.3,20.482193267126615
istanbul,881ec91081fffff,5.150186032260725,1.0574105636851054,3.38905837681047,62.34744054288896,601.4262050897343,19.066249560547252,0.3,17.117673087899384
istanbul,881ec91569fffff,9.640146867136364,1.2228019744045056,2.5365756336392713,31.789102088053372,3494.677145419308,0.0,,1.087438758570693
istanbul,881ec910a9fffff,6.592529084910429,1.0356929606281953,3.5355580210317235,48.13931819594712,635.9889612527495,12.068280604776811,0.3,17.389528934067304
istanbul,881ec910e3fffff,6.491592993520086,1.079516738763972,3.569445268232327,48.972640163752146,436.31462049486623,13.676401480136642,0.2,26.866239397309883
istanbul,881ec90261fffff,4.553064505905068,1.027135960743106,3.3051241122977992,66.11380264278243,127.20597075057682,2.964908030981359,0.3,7.368084253099316
