hex,auc_all,auc_strict,city
881ec9c5b9fffff,9.080780896414488,9.080780896414488,istanbul
881ec9c5bdfffff,14.126133514817298,10.992405593172062,istanbul
881ec9c5bbfffff,0.1848097999507612,0.1848097999507612,istanbul
881ec91b39fffff,0.14399077310376696,0.0,istanbul
881ec91b03fffff,8.708841952034666,9.743638042513835,istanbul
881ec91b15fffff,7.74150916746311,5.294369116646949,istanbul
881ec91b17fffff,0.770654133476541,0.770654133476541,istanbul
881ec91b05fffff,0.0,0.0,istanbul
881ec91b0dfffff,4.023802713688653,2.722840117203361,istanbul
881ec91b09fffff,11.743184033664091,11.161994820211575,istanbul
881ec91b29fffff,1.780136901008979,2.6365148275470762,istanbul
881ec91b01fffff,4.939816749583999,5.734530634588949,istanbul
881ec9c5c5fffff,6.412955109389757,14.284392469519045,istanbul
881ec9c5ebfffff,14.481740557762542,10.904893601635562,istanbul
881ec911cbfffff,11.650557576816658,9.52480821496723,istanbul
881ec911ddfffff,8.506007196793039,8.631001461399453,istanbul
881ec91037fffff,9.308057300336351,11.112939616955321,istanbul
881ec9ce81fffff,7.559252288555502,9.077396005809048,istanbul
881ec9ced3fffff,20.062302209643555,19.331708934009136,istanbul
881ec9c5e7fffff,6.469218261536378,9.381045913961398,istanbul
881ec9c5e1fffff,17.48732189222337,15.567912381316864,istanbul
881ec91aadfffff,0.7775984787718512,2.4278144628887808,istanbul
881ec9ce95fffff,10.792324649576951,12.02171767731413,istanbul
881ec9ce91fffff,7.546498458296609,12.713887982569888,istanbul
881ec9ce3dfffff,4.801000916162806,4.710990341585209,istanbul
881ec9ce07fffff,5.740279249533771,6.332442832558698,istanbul
881ec9ce09fffff,1.2247847621171595,0.7212083528470372,istanbul
881ec9ce0dfffff,3.1257777286381114,2.9783010391189557,istanbul
881ec9ceb9fffff,3.8863060858972043,3.380093051708811,istanbul
881ec9c5adfffff,13.536298795605184,16.50835007236234,istanbul
881ec9c5a5fffff,8.46787742759464,8.798770905463037,istanbul
881ec9cf1dfffff,0.0,0.0,istanbul
881ec9cf19fffff,5.151656805117266,5.252682454417627,istanbul
881ec9cc4dfffff,9.361848354310668,9.361848354310668,istanbul
881ec9ce27fffff,11.161885227281148,10.23918416310882,istanbul
881ec9ce2dfffff,1.0990021462500124,0.5841107357866596,istanbul
881ec9ce29fffff,2.619053120259004,3.7004567903829515,istanbul
881ec9ce05fffff,2.6614916658363743,2.640157514019324,istanbul
881ec9ce89fffff,7.1460059551838,12.37095081939975,istanbul
881ec9c531fffff,9.452042025245548,10.35427520501187,istanbul
881ec9cea1fffff,7.151218261833364,7.446525029236892,istanbul
881ec9ceabfffff,6.9675605579370545,6.985538987034025,istanbul
881ec9cea3fffff,12.15499664491148,10.759799975002776,istanbul
881ec9ce87fffff,4.40539906303969,4.959858837919964,istanbul
881ec9c4b5fffff,8.280158159881738,4.405198763726615,istanbul
881ec9ced1fffff,8.707646743473921,6.535758607384719,istanbul
881ec9cedbfffff,12.281456164387823,11.007887002689758,istanbul
881ec9cf13fffff,0.7209258627901122,0.7209258627901122,istanbul
881ec9cc45fffff,1.7259180140369186,1.8299512576502834,istanbul
881ec9cf1bfffff,9.06457374012961,9.234794976169812,istanbul
881ec9cc49fffff,0.839726079316373,0.839726079316373,istanbul
881ec9ce23fffff,6.2689359211155145,6.2689359211155145,istanbul
881ec9c5e5fffff,6.1149824045476,4.031334073499871,istanbul
881ec9c533fffff,8.557333563836773,8.50308629294477,istanbul
881ec9c53bfffff,11.360769523109266,10.026643458987149,istanbul
881ec9ced9fffff,13.512268855566596,12.81568417762899,istanbul
881ec9c537fffff,7.613233178121845,9.552922905828897,istanbul
881ec9ceddfffff,9.287808750929344,7.138268441929334,istanbul
881ec9c5edfffff,1.8363345521982077,2.353930545821386,istanbul
881ec9ccc3fffff,2.9486466299308587,2.7730519994070133,istanbul
881ec9ccddfffff,2.821307523235591,5.294604080842726,istanbul
881ec9cccbfffff,13.079545879201055,11.48415479651796,istanbul
881ec9ceb7fffff,8.670313593469135,8.722365766072876,istanbul
881ec9ceb5fffff,5.150459831928093,4.757228729744736,istanbul
881ec9ceb1fffff,15.330372589547256,15.266938476759773,istanbul
881ec9ccc5fffff,2.2079866171956564,2.929756956772034,istanbul
881ec9ccc1fffff,11.937048219353864,10.48773156961059,istanbul
881ec9cc13fffff,3.970325343439428,6.955016171536137,istanbul
881ec9cccdfffff,6.48274878258428,4.39497009614187,istanbul
881ec9ccc9fffff,7.145947822578577,11.639772829844981,istanbul
881ec9cc19fffff,0.0,1.80940322839713,istanbul
881ec9cea7fffff,8.957303593730662,8.345697903845455,istanbul
881ec9cebdfffff,8.093631945233112,6.654619545621232,istanbul
881ec9c5e9fffff,10.687465525463717,8.482949011377649,istanbul
881ec9c513fffff,4.212046304771843,6.863421365534805,istanbul
881ec9c4b1fffff,10.673326186221054,10.36937053935796,istanbul
881ec9c517fffff,5.906842528814857,5.855954742997105,istanbul
881ec9c515fffff,8.596035509272186,7.377178791478527,istanbul
881ec9c511fffff,9.842014333166818,7.743859032732286,istanbul
881ec9c5c3fffff,4.9070369194766155,7.205667091257332,istanbul
881ec91b2dfffff,0.0,0.0,istanbul
881ec9cf11fffff,1.694024628273556,1.694024628273556,istanbul
881ec9c4bdfffff,7.005844425538391,12.121636530355785,istanbul
881ec91aedfffff,3.8341430385891804,0.8448926291342512,istanbul
881ec90265fffff,0.17673072896764025,0.7204104508545587,istanbul
881ec91169fffff,5.7736561026000155,3.1016624061925513,istanbul
881ec9c5ddfffff,9.211211924648726,18.178491868590882,istanbul
881ec91067fffff,5.832558419891214,11.477279120644381,istanbul
881ec9102dfffff,6.021562667829256,13.390364239531838,istanbul
881ec91145fffff,0.7953326464707191,6.796688048247469,istanbul
881ec9c493fffff,9.848493527470138,3.0070231406059666,istanbul
881ec9c4a9fffff,9.302196185598596,7.562373207965658,istanbul
881ec9100bfffff,9.69742185160058,8.319617186498212,istanbul
881ec91001fffff,9.23103361545166,13.245150622656977,istanbul
881ec91055fffff,9.869537085543172,6.7387118385061235,istanbul
881ec91009fffff,4.678013673940951,6.368457514636514,istanbul
881ec910e9fffff,11.623866767468062,17.251687045418816,istanbul
881ec910e1fffff,9.703353089459794,12.161784311537604,istanbul
881ec91007fffff,9.925040806922322,9.410119185668373,istanbul
881ec9102bfffff,11.789229671866805,11.789229671866805,istanbul
881ec9103dfffff,15.946323010290104,15.744165390244683,istanbul
881ec91039fffff,10.991485713351258,11.874367201677583,istanbul
881ec91005fffff,8.11743192177824,7.915533840020289,istanbul
881ec91003fffff,8.305419277262054,6.181703278025581,istanbul
881ec910edfffff,10.591139271357276,13.816717983346022,istanbul
881ec91013fffff,11.779069601923574,16.731550640668846,istanbul
881ec91017fffff,13.691378632100552,12.739384619959043,istanbul
881ec9c553fffff,1.4590566815150057,1.375449237530977,istanbul
881ec9c55bfffff,4.4508547025967,5.800639877184658,istanbul
881ec9c551fffff,5.604891778869085,3.9169876679700013,istanbul
881ec9c55dfffff,4.019183372870986,2.0218375736342975,istanbul
881ec9c555fffff,14.41482930908609,8.79319698606444,istanbul
881ec91063fffff,9.016182202016903,9.131851648716086,istanbul
881ec9106bfffff,7.441605804103035,9.284637183810437,istanbul
881ec9135dfffff,6.200476713404754,6.460779903006366,istanbul
881ec9134bfffff,4.371259068799513,3.002537011858389,istanbul
881ec989b3fffff,2.4030840292706355,3.5956760366271823,istanbul
881ec989b1fffff,0.0,0.0,istanbul
881ec989bbfffff,0.0,0.0,istanbul
881ec9126dfffff,4.19741623912093,1.8403010321255515,istanbul
881ec91261fffff,6.176648335607447,5.974225517133565,istanbul
881ec91265fffff,0.39582677771225955,0.0,istanbul
881ec91029fffff,7.388457014932346,9.55179933282278,istanbul
881ec9100dfffff,7.156440911662212,16.023906486054024,istanbul
881ec91043fffff,10.089979603328022,7.147745256907798,istanbul
881ec9105dfffff,4.649211206111605,3.4380655907360835,istanbul
881ec91041fffff,9.083609054118753,11.766668245724276,istanbul
881ec91057fffff,9.371851047989889,3.9506871989199075,istanbul
881ec91019fffff,11.13522169393641,10.702378842759574,istanbul
881ec9101bfffff,8.267957758921227,12.291090875742894,istanbul
881ec910cdfffff,8.857564141654919,12.080567033590885,istanbul
881ec9103bfffff,11.017533709553318,14.9719973491597,istanbul
881ec9c6a7fffff,5.965816079846212,0.125522766715336,istanbul
881ec9c6a3fffff,2.9053102810529587,0.502968153608937,istanbul
881ec9c485fffff,11.199317686696372,9.226884542239496,istanbul
881ec9c48dfffff,5.338463779682878,5.88525153253058,istanbul
881ec9c4c7fffff,11.251485777904664,8.8371879018956,istanbul
881ec9c4c1fffff,2.6257043739125474,1.3603116859039566,istanbul
881ec9c4c3fffff,4.8631721175252975,4.495163917578037,istanbul
881ec9c4c5fffff,3.3389268815679394,3.302897456719627,istanbul
881ec9c4e3fffff,4.316232322052622,2.7614385382549154,istanbul
881ec9c481fffff,8.588658306859168,12.723559736088093,istanbul
881ec9c4ebfffff,4.766663146878833,0.3023880639693135,istanbul
881ec9c489fffff,6.0395361562005805,1.150172094453427,istanbul
881ec9c495fffff,10.730380222765241,17.481819177029077,istanbul
881ec9c491fffff,9.637861576488548,6.067526889114028,istanbul
881ec9c4e1fffff,9.127747322721325,4.784810623832151,istanbul
881ec9c4e9fffff,2.2291539218020957,2.7354231777019793,istanbul
881ec9c4cdfffff,3.776530101974914,0.0,istanbul
881ec9c50dfffff,0.0,0.0,istanbul
881ec9c501fffff,3.312941374614393,6.496828662843256,istanbul
881ec9c509fffff,4.060202999084382,3.4741943052991164,istanbul
881ec9c543fffff,4.128123669255326,1.5229083988231484,istanbul
881ec9c5c1fffff,4.029035752550299,3.4278371388500193,istanbul
881ec91023fffff,8.349861799059234,8.404686136313785,istanbul
881ec91047fffff,8.07762599013865,7.920700570540058,istanbul
881ec91051fffff,1.285952150259202,0.24647789693407257,istanbul
881ec9104bfffff,14.928537407806747,3.3665491896363386,istanbul
881ec912a1fffff,1.5704156738925867,2.7408471796349163,istanbul
881ec912a7fffff,8.13696544682608,12.032350861324392,istanbul
881ec9c687fffff,2.132393524210926,2.0083697381493955,istanbul
881ec9c6abfffff,0.7103518450646493,0.0,istanbul
881ec9c6bdfffff,0.9849009452842842,1.1490511028316681,istanbul
881ec989b7fffff,15.41225994669996,12.96507125991175,istanbul
881ec91267fffff,0.8071640621191001,0.8466410431394552,istanbul
881ec9122dfffff,0.0,0.0,istanbul
881ec9135bfffff,3.868489553382977,2.124193113537889,istanbul
881ec91229fffff,0.0,0.0,istanbul
881ec91351fffff,9.213101965423819,8.847983901036988,istanbul
881ec91359fffff,7.914286004157876,4.10595989014516,istanbul
881ec91237fffff,7.318147857291086,7.577244582057454,istanbul
881ec91147fffff,6.165608537723008,5.7189918737800625,istanbul
881ec91141fffff,8.195507419252161,9.350043215747943,istanbul
881ec91143fffff,9.258114921598896,12.227247429999037,istanbul
881ec9c503fffff,5.357830855649348,12.961505020594455,istanbul
881ec9c50bfffff,26.850703641363353,22.128725726540782,istanbul
881ec9c557fffff,3.517017407652961,2.7821737121985537,istanbul
881ec9101dfffff,11.654504832887522,14.2762824017236,istanbul
881ec9c497fffff,8.928880663913779,6.485529266068393,istanbul
881ec9c4d5fffff,3.7533618340975017,3.6160858612446667,istanbul
881ec9c487fffff,2.750064018966809,3.692470252060683,istanbul
881ec91033fffff,13.49127275467763,15.363160009074702,istanbul
881ec91031fffff,11.612871626277576,12.114735271958526,istanbul
881ec91015fffff,11.114949066001166,13.103708839413125,istanbul
881ec91011fffff,8.663482054637754,11.515391928007226,istanbul
881ec989b5fffff,0.9257907215494088,2.54475171592265,istanbul
881ec91155fffff,13.837972177269723,20.894191977408997,istanbul
881ec9c4b9fffff,9.84910337090926,11.523545848921865,istanbul
881ec9114dfffff,9.071027043018757,4.214588286889858,istanbul
881ec91321fffff,11.085814330229246,15.895428238830151,istanbul
881ec91327fffff,9.876963103852871,11.640022525048602,istanbul
881ec9c49bfffff,14.373623209332289,11.718185607766024,istanbul
881ec91325fffff,11.071873903764802,7.0526405848681035,istanbul
881ec9c499fffff,12.700620370004422,10.628763300829142,istanbul
881ec9c4d3fffff,6.999044865426527,9.364145698000506,istanbul
881ec9136bfffff,7.790877139635519,11.689583743591378,istanbul
881ec91363fffff,5.446653369026115,8.345117591801229,istanbul
881ec91345fffff,3.921721938972942,10.386474186263785,istanbul
881ec91361fffff,5.121358951885005,11.098409279758298,istanbul
881ec91329fffff,7.614029616338482,6.908432524240136,istanbul
881ec9c49dfffff,9.406602975791351,7.929406385660405,istanbul
881ec9c4d7fffff,12.44870543639671,9.416611828506689,istanbul
881ec9c4dbfffff,6.402102045048741,12.386947494658788,istanbul
881ec9132dfffff,9.947153764946469,9.898833516681671,istanbul
881ec91367fffff,6.901291235294229,19.291323479009552,istanbul
881ec91365fffff,14.132896698448643,20.44630213168879,istanbul
881ec9c6b3fffff,3.5989677733063266,9.561456536157948,istanbul
881ec9c4d1fffff,9.168375787934215,8.542471131821946,istanbul
881ec91021fffff,6.249132664991067,7.422635632527861,istanbul
881ec91025fffff,9.175384196487393,10.96614249214876,istanbul
881ec91151fffff,5.996780376086854,5.574553503440904,istanbul
881ec91153fffff,14.48147457391324,14.99937260305697,istanbul
881ec9115bfffff,3.5622773543147344,3.9878493955921672,istanbul
881ec91159fffff,1.6175239166291793,0.8871810455617154,istanbul
881ec9131dfffff,6.809384133255829,7.001745844367558,istanbul
881ec91315fffff,2.964630791233261,2.6173071280361895,istanbul
881ec91357fffff,7.907404615593588,2.7820335547588146,istanbul
881ec9c4adfffff,2.601953702368004,2.601953702368004,istanbul
881ec9c5c9fffff,8.845691140090212,8.110633685536676,istanbul
881ec9c5cbfffff,6.964033295206535,12.291291706842383,istanbul
881ec9c435fffff,11.55172245468646,14.522831950305285,istanbul
881ec9c5dbfffff,9.309206326468784,10.649428641183613,istanbul
881ec9c5d1fffff,2.5732354581128583,12.70434560443896,istanbul
881ec9c5cdfffff,7.937312410065311,24.137406253294838,istanbul
881ec9c437fffff,2.229694935679381,1.7827484018814448,istanbul
881ec9c427fffff,6.644603224832471,6.236704341697243,istanbul
881ec9c423fffff,11.393316216179871,10.793393026814488,istanbul
881ec9c4e7fffff,5.352795727957444,3.606656911323672,istanbul
881ec9c4e5fffff,3.0459775226670325,5.890129361643688,istanbul
881ec9c5d9fffff,4.912253490189887,2.7889193346734618,istanbul
881ec91369fffff,8.3744845763329,6.472507267362825,istanbul
881ec9c48bfffff,6.50106329274495,1.5098475380795617,istanbul
881ec9c483fffff,4.431470625869294,3.495687310682201,istanbul
881ec9c4edfffff,6.059038826733345,4.64059887851581,istanbul
881ec9c417fffff,8.093952458321612,8.47611981220845,istanbul
881ec9c43bfffff,1.937421818233852,5.457343837273097,istanbul
881ec9c433fffff,8.117114682674886,10.816950147335493,istanbul
881ec9c51bfffff,9.386780829522934,18.752775272844715,istanbul
881ec91035fffff,11.177292532438997,15.520943159921394,istanbul
881ec91061fffff,5.024993746181334,8.578845252769499,istanbul
881ec91045fffff,10.234059237110452,14.04680497134159,istanbul
881ec91069fffff,8.818508013824164,8.518984218415904,istanbul
881ec9106dfffff,5.592844638534982,3.4786488178281383,istanbul
881ec91317fffff,9.04620971176656,7.86475784956614,istanbul
881ec91311fffff,12.74877612931784,11.345851904876021,istanbul
881ec91319fffff,14.855699478964173,13.620219221177198,istanbul
881ec9104dfffff,5.526476903943671,10.459383708383152,istanbul
881ec9131bfffff,8.01593539235863,7.168410752258678,istanbul
881ec91313fffff,10.771032904469639,12.804054191061402,istanbul
881ec91227fffff,0.0,0.19178145411188055,istanbul
881ec9c559fffff,0.20064827482800432,0.20064827482800496,istanbul
881ec9c519fffff,2.3017775130588483,2.539296566279677,istanbul
881ec9c51dfffff,1.1350188687594842,1.1350188687594842,istanbul
881ec9c425fffff,4.617399589362665,6.916380048913282,istanbul
881ec9c431fffff,1.5027229681097147,1.5027229681097147,istanbul
881ec9c43dfffff,0.9950084756399639,0.7533759050600691,istanbul
881ec9c42bfffff,2.615116833014983,1.7575057069986637,istanbul
881ec9c429fffff,1.1038721070938609,1.1038721070938609,istanbul
881ec9c421fffff,5.721566740399806,3.622428489189653,istanbul
881ec9c42dfffff,11.278914224790523,7.238611219434756,istanbul
881ec912a5fffff,2.181318155955672,1.9328231422364588,istanbul
881ec91049fffff,0.0,0.0,istanbul
881ec91235fffff,1.1393130935068188,5.392365115811166,istanbul
881ec9136dfffff,4.8665016311926905,2.352143390492598,istanbul
881ec9c4d9fffff,5.799103217837966,11.812735300520082,istanbul
881ec9c4c9fffff,2.251660798924596,0.696359434677807,istanbul
881ec9c6b5fffff,11.182323602044663,8.057635758839977,istanbul
881ec9c4ddfffff,4.901914675202095,5.640584231115799,istanbul
881ec9c6b7fffff,9.406595377124273,15.697984852682263,istanbul
881ec9c4cbfffff,4.2875223215555165,5.698378133702137,istanbul
881ec91353fffff,1.3621206447038574,0.9264988540422329,istanbul
881ec9c6b1fffff,5.081771093025094,3.093710066394342,istanbul
881ec91221fffff,0.24678374458272354,0.0,istanbul
881ec9114bfffff,2.307600582693287,6.6448516742384705,istanbul
881ec9c405fffff,0.0,0.0,istanbul
881ec9c6bbfffff,3.3264267218881565,3.6931913469841446,istanbul
881ec91223fffff,0.0,0.19704499216199342,istanbul
881ec9c6b9fffff,0.6407526087916195,0.0,istanbul
881ec9c54bfffff,0.0948774994799254,0.0948774994799254,istanbul
881ec9c467fffff,0.0,0.0,istanbul
88394461cbfffff,10.926717989036371,12.303860974107051,barcelona
88394460a5fffff,0.18181276313216588,0.0,barcelona
88394460adfffff,7.380889074234838,6.031925811146133,barcelona
88394460e7fffff,8.404806269723002,8.779952783208982,barcelona
88394460a9fffff,6.461479856380616,4.0686551565431355,barcelona
88394461dbfffff,10.836348256488918,12.540521937403684,barcelona
8839446ad1fffff,7.7404520650862825,8.20269559661285,barcelona
8839446ad9fffff,4.0538075547034005,4.365261537498078,barcelona
88394460e5fffff,8.259933202211954,7.27416703425753,barcelona
8839446033fffff,7.907524221502867,9.474505206524965,barcelona
88394460edfffff,5.538751411367754,12.017225802068685,barcelona
883944603bfffff,10.676346357205166,9.379008995052365,barcelona
8839446037fffff,6.247177871486602,9.853249116968184,barcelona
88394461d9fffff,12.534452056355626,12.06878337053401,barcelona
88394461ddfffff,12.444442178110648,8.944518569970379,barcelona
88394461d1fffff,11.922469092730067,10.38557566090156,barcelona
8839446027fffff,4.140960021718019,6.115841855782895,barcelona
8839446023fffff,7.153603442553627,9.70470679811732,barcelona
883944603dfffff,5.905851778414759,7.977725325632325,barcelona
883944602bfffff,8.172494323012343,7.988447734581376,barcelona
8839446031fffff,6.122594154052132,5.934732790230337,barcelona
8839446039fffff,5.2919614965771045,11.935319233342252,barcelona
8839446001fffff,6.9842109379563855,7.0305614592347005,barcelona
8839446003fffff,11.733369763013686,14.578575736755658,barcelona
8839446035fffff,4.87934685241709,10.428791267407123,barcelona
8839446017fffff,5.576087658813256,9.559093514366586,barcelona
88394460e1fffff,4.379625022218257,7.053190221044742,barcelona
88394460ebfffff,6.811050437402184,11.082208104772432,barcelona
88394460e9fffff,7.5597432708322305,7.27222379285471,barcelona
8839446019fffff,13.126962648328293,13.132881081740209,barcelona
8839446011fffff,6.252638660879504,10.371461031928026,barcelona
8839446013fffff,7.398311167595102,14.662704663124035,barcelona
88394460e3fffff,4.353473324639024,11.475731580763462,barcelona
88394460c5fffff,6.578387095413036,8.438989667531192,barcelona
8839446015fffff,8.074806692054992,8.288558841348172,barcelona
88394460c1fffff,4.629574050514569,7.179534066411978,barcelona
88394460cbfffff,8.125034397368497,8.742807045349998,barcelona
88394460cdfffff,6.996620414588239,6.205617202204274,barcelona
8839446137fffff,0.1401251787585085,1.7992645229571769,barcelona
8839446addfffff,0.06366504653738654,0.19677772942095473,barcelona
88394461e3fffff,2.6973135523914404,0.0,barcelona
88394461d5fffff,6.454509537756124,11.445569391471556,barcelona
88394461d7fffff,0.19806351479826753,0.38603617127663564,barcelona
883944608dfffff,8.777848915919808,9.217500512764722,barcelona
8839446085fffff,2.050227054082537,2.100003670393301,barcelona
8839446081fffff,3.3731659386248234,5.706026997047293,barcelona
883944608bfffff,2.435942862856082,6.04444025111461,barcelona
8839446089fffff,8.778556899479241,11.937401626314427,barcelona
88394460c3fffff,9.566747872482862,13.426473138110216,barcelona
88394460ddfffff,7.4227012727206265,12.155142065197118,barcelona
88394460d5fffff,7.127750536959653,12.121112670990163,barcelona
88394460c9fffff,7.507290225910666,6.950604821579278,barcelona
883944601bfffff,6.0239597596121275,7.6522154184211715,barcelona
883944601dfffff,10.565762269553904,8.283970890030025,barcelona
8839446057fffff,11.69471781492317,12.496889019037702,barcelona
883944600bfffff,14.616439507798358,11.705100195424123,barcelona
8839446055fffff,9.473461681436955,10.341038319094883,barcelona
8839446051fffff,9.108460131435322,10.05542426889341,barcelona
8839446053fffff,11.056660693478477,10.23116704986899,barcelona
883944605bfffff,8.8011380860083,9.89079252309945,barcelona
88394462adfffff,8.698132033450664,9.573918658063148,barcelona
88394462e7fffff,8.032420741711112,8.302076056424134,barcelona
88394462a7fffff,13.163791616371538,12.520562803681536,barcelona
88394460d1fffff,4.9064763287262325,4.299664254800019,barcelona
88394461c1fffff,9.08051886207206,13.262772278486556,barcelona
88394461c9fffff,10.841143068744552,11.392935437868223,barcelona
8839446021fffff,11.737301802831123,12.716178486858869,barcelona
8839446025fffff,1.9783788363930936,1.5117003946082774,barcelona
8839446063fffff,8.568534811292102,8.016772173366741,barcelona
8839446005fffff,6.419846952562805,5.867067800457176,barcelona
883944606bfffff,13.564818766905583,13.650764207886391,barcelona
883944600dfffff,6.799445813614479,7.689406481285476,barcelona
8839446009fffff,6.532923580823661,9.349565254870281,barcelona
88394462a5fffff,9.815359049394356,10.030334722346224,barcelona
88394462a1fffff,7.2347024963393975,8.72010919473137,barcelona
88394462a3fffff,8.382640515668479,7.500057916977154,barcelona
88394462b5fffff,5.779160780731112,3.919143410970176,barcelona
88394462bdfffff,6.881036138928893,6.416444795440645,barcelona
88394462abfffff,11.52092714653226,10.74413578823489,barcelona
8839446287fffff,8.713012209654613,5.474466936416419,barcelona
8839446285fffff,10.627193289115668,8.29101997893387,barcelona
8839446281fffff,7.001526150835089,6.491499168300094,barcelona
883944628dfffff,7.34285080847873,7.251563701669708,barcelona
8839446283fffff,5.460743132040342,5.770401308630724,barcelona
88394462b9fffff,5.012428078110076,6.570969140497203,barcelona
88394462bbfffff,3.3262895927801073,3.0952338129174684,barcelona
8839446295fffff,2.4869219635720663,0.46437348345314805,barcelona
88394462b1fffff,4.312270114865737,5.441762026899308,barcelona
88394462b7fffff,4.7316185561516555,5.68291423339335,barcelona
88394460c7fffff,7.455790737409257,8.652550890351828,barcelona
88394461cdfffff,4.833104887697746,10.176003963300554,barcelona
8839446007fffff,10.793431542571987,12.970946032813515,barcelona
8839446029fffff,6.509834942659746,8.059742510465465,barcelona
88394461ebfffff,0.44215134724081523,4.03642262127446,barcelona
883944618dfffff,7.703770470118458,6.2257734690926165,barcelona
8839446181fffff,0.0,0.09796255578757317,barcelona
8839446199fffff,0.39803509519711955,0.0,barcelona
883944619dfffff,0.0,0.11119171791779525,barcelona
88394461e7fffff,2.639387636388255,2.58801359365717,barcelona
88394462a9fffff,12.257654830586645,13.92870533876195,barcelona
88394462e5fffff,8.331673222044477,8.846736596208071,barcelona
883944615bfffff,3.1287127706876703,7.891586436084563,barcelona
88394461c5fffff,7.054399223738114,6.302496028372031,barcelona
88394461c3fffff,9.296494049268738,11.450015933328155,barcelona
8839446189fffff,9.480391821979568,7.0487351746927605,barcelona
88394461c7fffff,7.7182436262932805,7.367306555114772,barcelona
883944602dfffff,7.300289479277937,8.105196457970099,barcelona
883944628bfffff,2.4189383777100937,1.3193852895072768,barcelona
8839446069fffff,7.3864035842062155,7.3864035842062155,barcelona
8839446313fffff,3.6150919837673556,3.154989554690155,barcelona
8839446045fffff,13.761251470499353,14.772648147310203,barcelona
883944604dfffff,4.008058782087199,4.148021279568549,barcelona
883944631bfffff,0.0,0.0,barcelona
8839446225fffff,2.808704098006161,2.808704098006161,barcelona
8839446067fffff,5.520943608545896,8.959649296137838,barcelona
8839446041fffff,9.812071697518476,10.519830097297264,barcelona
88394460d7fffff,2.1587586469627578,2.1653938470679566,barcelona
8839446065fffff,3.84081041104331,4.69228090171659,barcelona
8839446061fffff,5.542041594615322,3.6256936991830124,barcelona
88394462e3fffff,8.526706727062553,5.496877153587959,barcelona
8839446043fffff,10.815888167247103,12.147819033644423,barcelona
8839446047fffff,5.465544004880562,7.476527938414562,barcelona
88394461d3fffff,0.1304313891517182,1.0977381913707278,barcelona
8839446059fffff,3.358219014520553,3.3451268489662134,barcelona
88394462ebfffff,0.0,0.7797554542270198,barcelona
88394462e1fffff,12.620287365775146,12.589482463510441,barcelona
8839446153fffff,2.010361554617812,3.154556369171083,barcelona
8839446311fffff,1.232230646751078,1.232230646751078,barcelona
8839446237fffff,1.0495283655151586,2.1706953497511687,barcelona
8839446289fffff,7.895044627135583,7.873030439844546,barcelona
88394462c7fffff,3.543435054193912,6.342305500348361,barcelona
88394462c3fffff,3.975488875688048,4.362163127127013,barcelona
883944605dfffff,9.550462539872246,14.680268295315932,barcelona
883944604bfffff,1.6439166617166945,0.0,barcelona
88394461a5fffff,0.06686947480697769,0.0,barcelona
8839446ad3fffff,1.7767566717665784,6.42836061076564,barcelona
8839446233fffff,0.5336917135029197,0.0,barcelona
8839446adbfffff,0.6370885341417193,8.809993021149417,barcelona
88394461adfffff,1.0521306430445414,1.854916924353487,barcelona
8839446133fffff,2.3023046226164268,1.4683159559009185,barcelona
88394461a9fffff,0.15227124985539062,0.24841619884366617,barcelona
88394461e5fffff,4.3550028033517725,6.338611175308269,barcelona
88394461e1fffff,0.3424390930068506,0.0,barcelona
8839446319fffff,0.0,0.0,barcelona
88394462d5fffff,0.9236528464663358,0.9236528464663358,barcelona
8839446227fffff,0.11791529825026802,0.11791529825026802,barcelona
88394462b3fffff,0.0,0.0,barcelona
881969c9b7fffff,9.32843295530875,8.331764566015028,amsterdam
881969526bfffff,3.1167642060750587,6.909017242890014,amsterdam
881969526dfffff,5.113762523081477,7.193807591453107,amsterdam
8819695265fffff,7.429590180580002,7.284138117182608,amsterdam
8819695269fffff,6.75188502592156,7.546893039790212,amsterdam
881969c9b3fffff,12.628425379994148,14.403196700972806,amsterdam
8819695343fffff,7.028889383909715,8.931224074736917,amsterdam
881969535dfffff,6.143991405148248,5.9888274027238095,amsterdam
8819695355fffff,4.95554471666607,7.544250755001195,amsterdam
8819695309fffff,4.7777674440395455,7.364789365855597,amsterdam
881969c9bbfffff,15.59478447878167,4.605917486120468,amsterdam
881969c9b5fffff,6.9664221331278915,4.651370247758329,amsterdam
8819695351fffff,5.78494254546521,4.622287962492715,amsterdam
881969530bfffff,6.491556650829599,10.970856474292164,amsterdam
881969c983fffff,4.5651148883683845,5.788020509149536,amsterdam
8819695357fffff,4.41598283385883,8.05225399847815,amsterdam
8819695251fffff,0.93762556951152,1.4069271764930085,amsterdam
8819695259fffff,3.683391758519544,4.203774142592597,amsterdam
881969534bfffff,3.46965422337427,9.46336689817595,amsterdam
8819695245fffff,3.0964590213129606,17.151214154182348,amsterdam
881969524bfffff,3.002620071424819,1.4834134357784134,amsterdam
8819695243fffff,3.662938689563958,4.39622533541388,amsterdam
8819695249fffff,1.4294698930513174,3.4447845993176154,amsterdam
881969520bfffff,10.092989158827603,2.896204855331129,amsterdam
881969525dfffff,1.8168375783718043,0.2172515608905412,amsterdam
881968269bfffff,9.115742133594617,5.522248539636575,amsterdam
881969c9a7fffff,2.289066274472981,2.0900093062034677,amsterdam
8819695349fffff,3.0256213461977626,5.43634960850477,amsterdam
