city,hex,green_area_km2,major_road_share,relief_m,centre_dist_km
istanbul,881ec91ad1fffff,0.01215945256931128,0.381294964028777,7.275068996428098,14.116379170181661
istanbul,881ec91a99fffff,0.05211814919537843,0.23115577889447236,7.097943710589522,13.062088646129467
istanbul,881ec910a5fffff,0.058578774231205784,0.18725099601593626,8.695004166301391,7.936031718876586
istanbul,881ec9119bfffff,0.03630255404050685,0.13846153846153847,21.58765949912409,7.375134253146405
istanbul,881ec911e5fffff,0.011896552186660534,0.24061810154525387,13.242386711599902,13.64713484941844
istanbul,881ec911e7fffff,0.0013960770778553397,0.3533834586466165,16.23489283125129,12.687337358536523
istanbul,881ec91adbfffff,0.017080534790934652,0.2804878048780488,18.377724733754675,13.386062938187557
istanbul,881ec91ad9fffff,0.0105029592319125,0.31670281995661603,6.082761701883009,14.333342564089584
istanbul,881ec91133fffff,0.007778157601282892,0.18197573656845753,10.778949429964062,14.610472383980088
istanbul,881ec911d9fffff,0.02710678735950587,0.3062645011600928,22.294901679604713,10.499507930777593
istanbul,881ec9c4a1fffff,0.0,0.2,12.43331797860868,24.95412115357718
istanbul,881ec9c4a3fffff,0.06870242472733958,0.10344827586206896,18.57733664969833,23.980129409416197
istanbul,881ec9c4a7fffff,0.0,0.11363636363636363,29.625282223421443,24.615923727560297
istanbul,881ec91a49fffff,0.03168029925729488,0.31088082901554404,10.323953502379448,23.64834796000031
istanbul,881ec91a4bfffff,0.1472107907008825,0.2037037037037037,10.757361289072158,22.682388581933584
istanbul,881ec91a41fffff,0.04820313081122151,0.0,12.678941420937143,23.351440313814717
istanbul,881ec91a43fffff,0.026203544170640393,0.21852731591448932,14.20624068972731,22.39416541727158
istanbul,881ec9c4abfffff,0.15533342038463313,0.3383458646616541,14.141577881046599,24.345351604050478
istanbul,881ec91a09fffff,0.04225647448472156,0.21204188481675393,16.120217124062385,22.14395352137638
istanbul,881ec91167fffff,0.07566513120080101,0.27002967359050445,7.721565591488213,19.461771133258296
istanbul,881ec91163fffff,0.06468551402234639,0.3056379821958457,10.739423308828744,18.855559148549837
istanbul,881ec9cc1bfffff,0.0,0.25806451612903225,14.162116916462578,35.96989781768612
istanbul,881ec9cc11fffff,0.0,0.47058823529411764,2.777688887466621,36.8058375797686
istanbul,881ec9cea5fffff,0.02398773124838387,0.2116788321167883,19.306421913868594,36.01798654077448
istanbul,881ec9ceadfffff,0.049320189958668,0.2347417840375587,19.801011593456632,36.0916555933056
istanbul,881ec9cee7fffff,0.025187037813582884,0.4452054794520548,36.66851698669199,36.19074386805976
istanbul,881ec9cea9fffff,0.021150880285130846,0.48158640226628896,21.79589729179549,35.29053167176434
istanbul,881ec9cee1fffff,0.026176722173227182,0.2956989247311828,29.002806351348433,36.315038408665096
istanbul,881ec9ceebfffff,0.016160044114418563,0.23195876288659795,26.26781802679638,35.54394065822102
istanbul,881ec9cec5fffff,0.0,0.1951219512195122,22.38614722104596,35.70883199639148
istanbul,881ec9cec9fffff,0.0,0.0,20.55797620116164,35.170369903899655
istanbul,881ec9c507fffff,0.007554496970764864,0.436046511627907,4.876267524030144,34.97642196733981
istanbul,881ec91851fffff,0.0489252579706921,0.2111801242236025,11.063863604148064,19.803607915563084
istanbul,881ec91859fffff,0.027868072875356514,0.39436619718309857,5.043433799485815,19.80287409571445
istanbul,881ec91857fffff,0.06507008597880436,0.13815789473684212,4.537857666318126,19.851007179175053
istanbul,881ec91853fffff,0.21634678452732006,0.17117117117117117,3.890856645020318,18.973924901397947
istanbul,881ec911a3fffff,0.027166871905002336,0.24459234608985025,5.516827344173482,10.587193770107612
istanbul,881ec9ce85fffff,0.0032982011455916236,0.5111111111111111,7.551203362307051,34.49794901439635
istanbul,881ec9ce8dfffff,0.010395435539036218,0.352,30.41367695678617,34.62725088061527
istanbul,881ec9cee3fffff,0.006450430941741735,0.14935064935064934,15.399655516315452,35.404405284664826
istanbul,881ec9c539fffff,0.003638465422413199,0.3430232558139535,19.20999871366048,34.016886362386245
istanbul,881ec9c53dfffff,0.00217406547229216,0.45132743362831856,4.823725878567894,34.70277696669115
istanbul,881ec9c535fffff,0.0008560583483167121,0.5431034482758621,7.444482884205131,34.45378093615796
istanbul,881ec9c523fffff,0.0,0.0,0.0,35.40180778301865
istanbul,881ec9cecbfffff,0.0028374515112755882,0.4098360655737705,5.884150162979855,34.229976986057835
istanbul,881ec91abbfffff,0.041237715983437846,0.2543103448275862,5.024871859550089,13.895161430476511
istanbul,881ec91acbfffff,0.028904422739924898,0.3577023498694517,13.463503650339153,15.990591390891266
istanbul,881ec91135fffff,0.01665949603576076,0.19036697247706422,15.093854503097495,16.241877763654525
istanbul,881ec91acdfffff,0.027334995005931093,0.38557993730407525,16.986747512220937,17.655943470898922
